click_id,date,order,country,session ID,page 1 (main category),page 2 (clothing model),colour,location,model photography,page,price,Clicked
388,2024-04-01,4,21,60,2.0,B4,10,2,1,1,44.0,0
389,2024-04-01,5,21,60,2.0,B1,4,1,1,1,43.0,0
390,2024-04-01,6,21,60,2.0,B1,4,1,1,1,48.0,0
391,2024-04-01,1,24,61,1.0,A15,14,5,2,1,37.0,1
392,2024-04-01,2,24,61,2.0,B1,4,1,1,1,55.0,0
393,2024-04-01,3,24,61,2.0,B10,2,4,1,1,61.0,0
394,2024-04-01,4,24,61,2.0,B12,2,4,1,1,24.0,1
395,2024-04-01,5,24,61,2.0,,9,5,1,1,41.0,1
396,2024-04-01,6,24,61,2.0,B24,11,2,1,2,53.0,0
397,2024-04-01,1,31,62,1.0,A6,3,2,1,1,42.0,1
398,2024-04-01,1,9,63,3.0,,9,5,1,1,46.0,0
399,2024-04-01,2,9,63,3.0,C1,4,1,2,1,37.0,0
400,2024-04-01,3,9,63,3.0,C5,11,2,1,1,44.0,0
401,2024-04-01,4,9,63,3.0,,9,5,1,1,35.0,0
402,2024-04-01,5,9,63,3.0,C18,9,6,1,1,36.0,0
403,2024-04-01,1,24,64,2.0,B10,2,4,1,1,51.0,1
404,2024-04-01,2,24,64,2.0,B11,2,4,1,1,42.0,0
405,2024-04-01,3,24,64,2.0,B12,2,4,1,1,38.0,0
406,2024-04-01,4,24,64,2.0,B13,12,5,2,1,48.0,0
407,2024-04-01,5,24,64,2.0,B14,2,5,1,1,57.0,0
408,2024-04-01,6,24,64,2.0,B13,12,5,2,1,48.0,0
409,2024-04-01,7,24,64,2.0,B10,2,4,1,1,66.0,0
410,2024-04-01,8,24,64,2.0,B20,8,1,1,2,39.0,0
411,2024-04-01,9,24,64,2.0,B21,12,1,1,2,53.0,1
412,2024-04-01,10,24,64,2.0,B22,2,2,1,2,50.0,0
413,2024-04-01,11,24,64,2.0,B27,2,3,1,2,44.0,0
414,2024-04-01,12,24,64,2.0,B30,9,4,1,2,53.0,0
415,2024-04-01,13,24,64,2.0,B12,2,4,1,1,35.0,0
416,2024-04-01,14,24,64,2.0,B10,2,4,1,1,56.0,0
417,2024-04-01,1,24,65,1.0,A13,1,5,1,1,41.0,0
418,2024-04-01,2,24,65,1.0,A21,1,1,1,2,46.0,1
419,2024-04-01,3,24,65,1.0,A14,3,5,1,1,1730.0,0
420,2024-04-01,4,24,65,1.0,A16,1,6,1,1,47.0,1
421,2024-04-01,1,24,66,2.0,B15,9,5,1,1,32.0,1
422,2024-04-01,2,24,66,1.0,A4,3,2,2,1,44.0,1
423,2024-04-01,3,24,66,1.0,A28,1,4,2,2,35.0,0
424,2024-04-01,1,24,67,1.0,A5,3,2,1,1,45.0,1
425,2024-04-01,2,24,67,1.0,A6,3,2,1,1,48.0,0
426,2024-04-01,3,24,67,1.0,A10,3,4,1,1,37.0,1
427,2024-04-01,4,24,67,1.0,A9,3,3,1,1,54.0,1
428,2024-04-01,5,24,67,1.0,A12,2,4,1,1,36.0,1
429,2024-04-01,6,24,67,1.0,A15,14,5,2,1,34.0,1
430,2024-04-01,7,24,67,1.0,A18,4,6,1,1,36.0,0
431,2024-04-01,8,24,67,1.0,A34,2,6,1,2,21.0,0
432,2024-04-01,9,24,67,1.0,A21,1,1,1,2,45.0,0
433,2024-04-01,10,24,67,1.0,A30,6,4,1,2,36.0,0
434,2024-04-01,11,24,67,2.0,B4,10,2,1,1,47.0,0
435,2024-04-01,12,24,67,2.0,B3,12,1,1,1,43.0,0
436,2024-04-01,13,24,67,2.0,B1,4,1,1,1,53.0,0
437,2024-04-01,14,24,67,2.0,,9,5,1,1,37.0,0
438,2024-04-01,15,24,67,2.0,B32,6,5,1,2,44.0,0
439,2024-04-01,16,24,67,2.0,B33,6,5,2,2,46.0,0
440,2024-04-01,17,24,67,3.0,C4,4,2,1,1,48.0,0
441,2024-04-01,18,24,67,3.0,,9,6,1,2,51.0,1
442,2024-04-01,19,24,67,3.0,C49,4,5,2,3,30.0,0
443,2024-04-01,20,24,67,3.0,C58,14,2,2,4,51.0,0
444,2024-04-01,21,24,67,3.0,C55,13,1,1,4,38.0,0
445,2024-04-01,1,24,68,1.0,A6,3,2,1,1,42.0,0
446,2024-04-01,2,24,68,2.0,B4,10,2,1,1,51.0,0
447,2024-04-01,1,24,69,1.0,A16,1,6,1,1,37.0,1
448,2024-04-01,2,24,69,3.0,C2,12,1,1,1,45.0,1
449,2024-04-01,3,24,69,3.0,C4,4,2,1,1,40.0,1
450,2024-04-01,4,24,69,3.0,C9,6,3,1,1,51.0,0
451,2024-04-01,5,24,69,3.0,C1,4,1,2,1,29.0,0
452,2024-04-01,6,24,69,1.0,A2,3,1,1,1,36.0,1
453,2024-04-01,7,24,69,2.0,B1,4,1,1,1,56.0,1
454,2024-04-01,8,24,69,3.0,C35,9,6,1,2,55.0,0
455,2024-04-01,9,24,69,3.0,C21,14,1,1,2,52.0,1
456,2024-04-01,10,24,69,3.0,C54,14,6,1,3,49.0,0
457,2024-04-01,11,24,69,3.0,C56,6,1,2,4,43.0,0
458,2024-04-01,12,24,69,2.0,B4,10,2,1,1,41.0,0
459,2024-04-01,1,41,70,2.0,,9,5,1,2,48.0,0
460,2024-04-01,2,41,70,2.0,B23,7,2,1,2,38.0,0
461,2024-04-01,3,41,70,2.0,B24,11,2,1,2,36.0,1
462,2024-04-01,1,9,71,1.0,A16,1,6,1,1,41.0,1
463,2024-04-01,1,29,72,3.0,C4,4,2,1,1,35.0,0
464,2024-04-01,1,29,73,1.0,A26,2,3,1,2,32.0,1
465,2024-04-01,1,29,74,1.0,A30,6,4,1,2,37.0,0
466,2024-04-01,2,29,74,1.0,A33,1,5,1,2,42.0,0
467,2024-04-01,3,29,74,1.0,A38,6,1,1,3,54.0,0
468,2024-04-01,4,29,74,1.0,A39,4,1,1,3,41.0,0
469,2024-04-01,5,29,74,4.0,P8,2,3,1,1,29.0,1
470,2024-04-01,6,29,74,4.0,P17,2,6,2,1,41.0,1
471,2024-04-01,7,29,74,4.0,P19,2,1,1,2,54.0,0
472,2024-04-01,1,29,75,2.0,B4,10,2,1,1,48.0,1
473,2024-04-01,1,29,76,4.0,P19,2,1,1,2,50.0,0
474,2024-04-01,2,29,76,3.0,C5,11,2,1,1,33.0,1
475,2024-04-01,3,29,76,4.0,P39,14,1,1,3,44.0,0
476,2024-04-01,4,29,76,4.0,P49,14,5,1,3,44.0,1
477,2024-04-01,5,29,76,4.0,P60,14,2,1,4,39.0,1
478,2024-04-01,6,29,76,4.0,P61,1,3,2,4,39.0,0
479,2024-04-01,7,29,76,4.0,P80,7,3,1,5,31.0,1
480,2024-04-01,8,29,76,4.0,P78,14,2,2,5,47.0,0
481,2024-04-01,9,29,76,4.0,P76,2,2,2,5,50.0,0
482,2024-04-01,10,29,76,4.0,P82,6,4,2,5,45.0,0
483,2024-04-01,11,29,76,4.0,P82,6,4,2,5,57.0,0
484,2024-04-01,12,29,76,1.0,A15,14,5,2,1,31.0,0
485,2024-04-01,13,29,76,1.0,A40,4,2,2,3,43.0,0
486,2024-04-01,14,29,76,3.0,C17,14,6,1,1,44.0,1
487,2024-04-01,15,29,76,4.0,P39,14,1,1,3,33.0,1
488,2024-04-01,1,29,77,2.0,B11,2,4,1,1,44.0,0
489,2024-04-01,2,29,77,2.0,B15,9,5,1,1,40.0,1
490,2024-04-01,3,29,77,2.0,B17,6,6,2,1,34.0,1
491,2024-04-01,4,29,77,2.0,B3,12,1,1,1,38.0,0
492,2024-04-01,5,29,77,2.0,B1,4,1,1,1,52.0,1
493,2024-04-01,6,29,77,2.0,B5,14,2,2,1,48.0,1
494,2024-04-01,1,9,78,3.0,C25,2,3,1,2,39.0,0
495,2024-04-01,1,29,79,1.0,A1,8,1,1,1,42.0,0
496,2024-04-01,2,29,79,1.0,A2,3,1,1,1,45.0,0
497,2024-04-01,3,29,79,1.0,A3,3,1,1,1,53.0,1
498,2024-04-01,4,29,79,1.0,A5,3,2,1,1,60.0,1
499,2024-04-01,5,29,79,4.0,P3,2,1,1,1,57.0,1
500,2024-04-01,6,29,79,4.0,P8,2,3,1,1,35.0,1
501,2024-04-01,7,29,79,4.0,P7,4,3,2,1,37.0,0
502,2024-04-01,8,29,79,4.0,P14,2,5,2,1,27.0,0
503,2024-04-01,9,29,79,4.0,P17,2,6,2,1,45.0,1
504,2024-04-01,10,29,79,4.0,P18,2,6,1,1,34.0,1
505,2024-04-01,11,29,79,4.0,P35,4,6,1,2,38.0,0
506,2024-04-01,12,29,79,4.0,,9,5,1,2,35.0,0
507,2024-04-01,1,29,80,4.0,P6,2,2,1,1,47.0,1
508,2024-04-01,2,29,80,3.0,C6,6,2,1,1,26.0,1
509,2024-04-01,3,29,80,1.0,A6,3,2,1,1,26.0,1
510,2024-04-01,1,29,81,4.0,P15,4,5,2,1,51.0,1
511,2024-04-01,2,29,81,2.0,B4,10,2,1,1,35.0,0
512,2024-04-01,3,29,81,2.0,B17,6,6,2,1,30.0,1
513,2024-04-01,4,29,81,2.0,B15,9,5,1,1,34.0,0
514,2024-04-01,5,29,81,2.0,B15,9,5,1,1,39.0,0
515,2024-04-01,6,29,81,2.0,B10,2,4,1,1,41.0,0
516,2024-04-01,7,29,81,2.0,B16,12,6,1,1,38.0,0
517,2024-04-01,8,29,81,4.0,P15,4,5,2,1,32.0,0
518,2024-04-01,1,29,82,1.0,A2,3,1,1,1,40.0,1
519,2024-04-01,2,29,82,1.0,A8,3,3,1,1,64.0,0
520,2024-04-01,3,29,82,1.0,A11,3,4,1,1,56.0,1
521,2024-04-01,4,29,82,1.0,A12,2,4,1,1,41.0,0
522,2024-04-01,5,29,82,2.0,B13,12,5,2,1,47.0,0
523,2024-04-01,6,29,82,2.0,B17,6,6,2,1,39.0,0
524,2024-04-01,7,29,82,3.0,C12,14,4,1,1,42.0,1
525,2024-04-01,8,29,82,3.0,C17,14,6,1,1,48.0,0
526,2024-04-01,9,29,82,3.0,C42,7,2,1,3,37.0,0
527,2024-04-01,10,29,82,4.0,P15,4,5,2,1,39.0,1
528,2024-04-01,1,29,83,4.0,P16,7,6,1,1,42.0,0
529,2024-04-01,2,29,83,4.0,P1,3,1,1,1,41.0,1
530,2024-04-01,3,29,83,4.0,P3,2,1,1,1,35.0,1
531,2024-04-01,4,29,83,4.0,P11,4,4,2,1,33.0,0
532,2024-04-01,5,29,83,4.0,P6,2,2,1,1,38.0,1
533,2024-04-01,6,29,83,3.0,C6,6,2,1,1,45.0,1
534,2024-04-01,7,29,83,3.0,C18,9,6,1,1,51.0,0
535,2024-04-01,8,29,83,3.0,C5,11,2,1,1,45.0,1
536,2024-04-01,9,29,83,4.0,P6,2,2,1,1,44.0,1
537,2024-04-01,1,9,84,2.0,B24,11,2,1,2,48.0,0
538,2024-04-01,2,9,84,2.0,B25,6,3,1,2,42.0,1
539,2024-04-01,3,9,84,2.0,B22,2,2,1,2,59.0,1
540,2024-04-01,4,9,84,3.0,C17,14,6,1,1,48.0,1
541,2024-04-01,1,24,85,3.0,C10,9,4,2,1,31.0,0
542,2024-04-01,1,24,86,3.0,C14,9,5,1,1,31.0,0
543,2024-04-01,2,24,86,3.0,C30,2,4,2,2,37.0,0
544,2024-04-01,3,24,86,3.0,C50,9,5,2,3,27.0,0
545,2024-04-01,4,24,86,1.0,A11,3,4,1,1,55.0,0
546,2024-04-01,5,24,86,1.0,A26,2,3,1,2,45.0,0
547,2024-04-01,6,24,86,1.0,A32,2,5,1,2,41.0,0
548,2024-04-01,7,24,86,1.0,A42,6,2,1,3,43.0,0
549,2024-04-01,8,24,86,2.0,B1,4,1,1,1,53.0,0
550,2024-04-01,9,24,86,2.0,B4,10,2,1,1,52.0,0
551,2024-04-01,10,24,86,2.0,B14,2,5,1,1,48.0,1
552,2024-04-01,11,24,86,2.0,B13,12,5,2,1,61.0,0
553,2024-04-01,12,24,86,2.0,B19,13,1,1,2,44.0,0
554,2024-04-01,13,24,86,2.0,B32,6,5,1,2,40.0,0
555,2024-04-01,14,24,86,2.0,B27,2,3,1,2,53.0,1
556,2024-04-01,1,41,87,1.0,A5,3,2,1,1,43.0,1
557,2024-04-01,2,41,87,1.0,A8,3,3,1,1,58.0,0
558,2024-04-01,3,41,87,1.0,A15,14,5,2,1,38.0,1
559,2024-04-01,4,41,87,4.0,P1,3,1,1,1,39.0,1
560,2024-04-01,1,29,88,4.0,P4,4,2,1,1,38.0,1
561,2024-04-01,2,29,88,4.0,P8,2,3,1,1,40.0,1
562,2024-04-01,3,29,88,4.0,P3,2,1,1,1,48.0,1
563,2024-04-01,4,29,88,3.0,C2,12,1,1,1,57.0,1
564,2024-04-01,5,29,88,3.0,C6,6,2,1,1,38.0,0
565,2024-04-01,6,29,88,3.0,C9,6,3,1,1,36.0,1
566,2024-04-01,1,29,89,3.0,C35,9,6,1,2,50.0,0
567,2024-04-01,1,29,90,4.0,P1,3,1,1,1,42.0,1
568,2024-04-01,1,29,91,1.0,A1,8,1,1,1,37.0,0
569,2024-04-01,2,29,91,3.0,C18,9,6,1,1,45.0,0
570,2024-04-01,3,29,91,3.0,C8,2,3,2,1,46.0,0
571,2024-04-01,4,29,91,2.0,B10,2,4,1,1,59.0,1
572,2024-04-01,5,29,91,4.0,P8,2,3,1,1,39.0,1
573,2024-04-01,1,24,92,1.0,A32,2,5,1,2,36.0,0
574,2024-04-01,1,24,93,1.0,A2,3,1,1,1,42.0,1
575,2024-04-01,1,29,94,4.0,P6,2,2,1,1,53.0,1
576,2024-04-01,2,29,94,4.0,P5,3,2,1,1,41.0,1
577,2024-04-01,3,29,94,1.0,A2,3,1,1,1,45.0,0
578,2024-04-01,4,29,94,1.0,A3,3,1,1,1,58.0,1
579,2024-04-01,5,29,94,1.0,A42,6,2,1,3,20.0,0
580,2024-04-01,6,29,94,1.0,A41,4,2,1,3,43.0,1
581,2024-04-01,7,29,94,4.0,P1,3,1,1,1,37.0,0
582,2024-04-01,8,29,94,4.0,P25,2,3,2,2,36.0,1
583,2024-04-01,9,29,94,4.0,P70,6,6,2,4,32.0,0
584,2024-04-01,10,29,94,4.0,P82,6,4,2,5,49.0,0
585,2024-04-01,11,29,94,2.0,B1,4,1,1,1,41.0,1
586,2024-04-01,12,29,94,2.0,B27,2,3,1,2,47.0,0
587,2024-04-01,13,29,94,2.0,B2,3,1,2,1,52.0,1
588,2024-04-01,1,9,95,3.0,C58,14,2,2,4,59.0,0
589,2024-04-01,2,9,95,3.0,C55,13,1,1,4,46.0,0
590,2024-04-01,1,9,96,2.0,B8,4,3,2,1,44.0,1
591,2024-04-01,2,9,96,2.0,B1,4,1,1,1,58.0,0
592,2024-04-01,3,9,96,2.0,B23,7,2,1,2,44.0,0
593,2024-04-01,4,9,96,3.0,C56,6,1,2,4,50.0,0
594,2024-04-01,5,9,96,1.0,A4,3,2,2,1,38.0,0
595,2024-04-01,1,21,97,4.0,P6,2,2,1,1,50.0,1
596,2024-04-01,1,21,98,3.0,C1,4,1,2,1,46.0,0
597,2024-04-01,1,29,99,4.0,P33,9,5,1,2,53.0,1
598,2024-04-01,2,29,99,4.0,P36,2,6,1,2,37.0,0
599,2024-04-01,3,29,99,4.0,P25,2,3,2,2,45.0,1
600,2024-04-01,4,29,99,2.0,B14,2,5,1,1,52.0,0
601,2024-04-01,5,29,99,2.0,B13,12,5,2,1,46.0,1
602,2024-04-01,6,29,99,2.0,,9,5,1,1,31.0,0
603,2024-04-01,7,29,99,2.0,B3,12,1,1,1,43.0,0
604,2024-04-01,8,29,99,2.0,B23,7,2,1,2,49.0,0
605,2024-04-01,9,29,99,2.0,B23,7,2,1,2,53.0,1
606,2024-04-01,1,29,100,1.0,A1,8,1,1,1,31.0,1
607,2024-04-01,2,29,100,1.0,A2,3,1,1,1,23.0,0
608,2024-04-01,3,29,100,4.0,P2,3,1,1,1,38.0,1
609,2024-04-01,4,29,100,4.0,P16,7,6,1,1,51.0,1
610,2024-04-01,5,29,100,4.0,P1,3,1,1,1,42.0,1
611,2024-04-01,6,29,100,4.0,P3,2,1,1,1,39.0,1
612,2024-04-01,7,29,100,1.0,A5,3,2,1,1,41.0,1
613,2024-04-01,8,29,100,3.0,C6,6,2,1,1,27.0,0
614,2024-04-01,9,29,100,3.0,C15,6,5,1,1,45.0,0
615,2024-04-01,10,29,100,3.0,C12,14,4,1,1,46.0,0
616,2024-04-01,11,29,100,3.0,C2,12,1,1,1,43.0,0
617,2024-04-01,12,29,100,4.0,P1,3,1,1,1,44.0,0
618,2024-04-01,1,29,101,2.0,B2,3,1,2,1,42.0,1
619,2024-04-01,1,29,102,1.0,A12,2,4,1,1,38.0,0
620,2024-04-01,2,29,102,4.0,P12,4,4,1,1,46.0,1
621,2024-04-01,3,29,102,3.0,C17,14,6,1,1,37.0,1
622,2024-04-01,4,29,102,3.0,C17,14,6,1,1,52.0,0
623,2024-04-01,1,9,103,1.0,A10,3,4,1,1,39.0,0
624,2024-04-01,2,9,103,1.0,A12,2,4,1,1,32.0,0
625,2024-04-01,3,9,103,1.0,A10,3,4,1,1,43.0,0
626,2024-04-01,4,9,103,1.0,A12,2,4,1,1,50.0,0
627,2024-04-01,1,29,104,2.0,B10,2,4,1,1,52.0,0
628,2024-04-01,2,29,104,2.0,B14,2,5,1,1,58.0,1
629,2024-04-01,3,29,104,2.0,B3,12,1,1,1,52.0,1
630,2024-04-01,1,29,105,2.0,B16,12,6,1,1,47.0,0
631,2024-04-01,2,29,105,2.0,B10,2,4,1,1,61.0,0
632,2024-04-01,1,29,106,4.0,P10,4,4,2,1,58.0,0
633,2024-04-01,2,29,106,4.0,P14,2,5,2,1,31.0,1
634,2024-04-01,1,29,107,1.0,A11,3,4,1,1,5.0,0
635,2024-04-01,2,29,107,1.0,A15,14,5,2,1,37.0,1
636,2024-04-01,3,29,107,1.0,A10,3,4,1,1,47.0,0
637,2024-04-01,4,29,107,1.0,A10,3,4,1,1,39.0,0
638,2024-04-01,5,29,107,1.0,A4,3,2,2,1,53.0,0
639,2024-04-01,6,29,107,2.0,B16,12,6,1,1,54.0,0
640,2024-04-01,7,29,107,2.0,B32,6,5,1,2,38.0,0
641,2024-04-01,8,29,107,3.0,C15,6,5,1,1,28.0,1
642,2024-04-01,9,29,107,3.0,C42,7,2,1,3,35.0,0
643,2024-04-01,10,29,107,3.0,,9,5,2,3,33.0,0
644,2024-04-01,11,29,107,4.0,P1,3,1,1,1,43.0,0
645,2024-04-01,12,29,107,4.0,P6,2,2,1,1,46.0,1
646,2024-04-01,13,29,107,4.0,P17,2,6,2,1,37.0,1
647,2024-04-01,14,29,107,4.0,P9,4,3,2,1,41.0,1
648,2024-04-01,15,29,107,4.0,P11,4,4,2,1,35.0,1
649,2024-04-01,16,29,107,4.0,P16,7,6,1,1,46.0,0
650,2024-04-01,17,29,107,4.0,P20,7,1,1,2,27.0,1
651,2024-04-01,18,29,107,4.0,P23,6,2,2,2,37.0,0
652,2024-04-01,19,29,107,4.0,P26,4,3,1,2,48.0,1
653,2024-04-01,20,29,107,4.0,P33,9,5,1,2,46.0,0
654,2024-04-01,21,29,107,4.0,P33,9,5,1,2,38.0,0
655,2024-04-01,22,29,107,4.0,,9,6,2,2,40.0,0
656,2024-04-01,23,29,107,4.0,P52,11,6,2,3,24.0,1
657,2024-04-01,24,29,107,4.0,P43,7,3,2,3,33.0,0
658,2024-04-01,25,29,107,4.0,P39,14,1,1,3,35.0,0
659,2024-04-01,26,29,107,4.0,P55,14,1,2,4,46.0,1
660,2024-04-01,27,29,107,4.0,P64,12,4,2,4,47.0,0
661,2024-04-01,1,29,108,1.0,A11,3,4,1,1,56.0,1
662,2024-04-01,2,29,108,4.0,P4,4,2,1,1,45.0,1
663,2024-04-01,3,29,108,4.0,P1,3,1,1,1,45.0,0
664,2024-04-01,4,29,108,4.0,P1,3,1,1,1,40.0,1
665,2024-04-01,5,29,108,4.0,P17,2,6,2,1,37.0,0
666,2024-04-01,6,29,108,4.0,P7,4,3,2,1,35.0,0
667,2024-04-01,1,29,109,1.0,A4,3,2,2,1,30.0,0
668,2024-04-01,2,29,109,1.0,A5,3,2,1,1,44.0,1
669,2024-04-01,3,29,109,1.0,A12,2,4,1,1,53.0,1
670,2024-04-01,4,29,109,2.0,B4,10,2,1,1,47.0,0
671,2024-04-01,5,29,109,2.0,B29,2,4,1,2,50.0,0
672,2024-04-01,1,29,110,1.0,A17,2,6,1,1,57.0,0
673,2024-04-01,2,29,110,3.0,,9,5,1,1,30.0,0
674,2024-04-01,3,29,110,4.0,P12,4,4,1,1,31.0,0
675,2024-04-01,4,29,110,4.0,P17,2,6,2,1,36.0,1
676,2024-04-01,5,29,110,4.0,P33,9,5,1,2,52.0,0
677,2024-04-01,6,29,110,4.0,P36,2,6,1,2,40.0,1
678,2024-04-01,7,29,110,4.0,P37,2,1,1,3,35.0,0
679,2024-04-01,8,29,110,4.0,P69,9,5,1,4,48.0,0
680,2024-04-01,1,29,111,2.0,B14,2,5,1,1,55.0,1
681,2024-04-01,1,29,112,2.0,B17,6,6,2,1,36.0,0
682,2024-04-01,2,29,112,2.0,B16,12,6,1,1,8.0,1
683,2024-04-01,3,29,112,2.0,B25,6,3,1,2,45.0,0
684,2024-04-01,4,29,112,2.0,B29,2,4,1,2,45.0,0
685,2024-04-01,5,29,112,2.0,B34,2,6,1,2,52.0,1
686,2024-04-01,6,29,112,4.0,P12,4,4,1,1,36.0,1
687,2024-04-01,7,29,112,4.0,P33,9,5,1,2,33.0,0
688,2024-04-01,8,29,112,1.0,A7,3,3,1,1,33.0,0
689,2024-04-01,1,24,113,1.0,A13,1,5,1,1,32.0,0
690,2024-04-01,2,24,113,2.0,,9,4,1,2,43.0,0
691,2024-04-01,3,24,113,2.0,B21,12,1,1,2,60.0,0
692,2024-04-01,4,24,113,2.0,B20,8,1,1,2,42.0,0
693,2024-04-01,5,24,113,2.0,B26,13,3,1,2,40.0,0
694,2024-04-01,6,24,113,2.0,B26,13,3,1,2,58.0,0
695,2024-04-01,7,24,113,2.0,B13,12,5,2,1,61.0,0
696,2024-04-01,8,24,113,3.0,C13,9,5,1,1,47.0,0
697,2024-04-01,9,24,113,3.0,,9,6,1,1,43.0,0
698,2024-04-01,1,24,114,1.0,A1,8,1,1,1,34.0,0
699,2024-04-01,2,24,114,1.0,A12,2,4,1,1,29.0,0
700,2024-04-01,3,24,114,1.0,A24,2,2,1,2,43.0,1
701,2024-04-01,1,9,115,3.0,C57,5,1,2,4,30.0,0
702,2024-04-01,2,9,115,1.0,A30,6,4,1,2,42.0,0
703,2024-04-01,1,9,116,1.0,A10,3,4,1,1,36.0,1
704,2024-04-01,2,9,116,1.0,A37,2,1,1,3,64.0,0
705,2024-04-01,3,9,116,2.0,B24,11,2,1,2,59.0,1
706,2024-04-01,1,29,117,3.0,C53,14,6,1,3,34.0,0
707,2024-04-01,1,29,118,1.0,A4,3,2,2,1,37.0,0
708,2024-04-01,1,9,119,2.0,B12,2,4,1,1,43.0,1
709,2024-04-01,2,9,119,3.0,C17,14,6,1,1,48.0,1
710,2024-04-01,3,9,119,3.0,C37,2,1,1,3,48.0,0
711,2024-04-01,4,9,119,3.0,C40,14,2,2,3,35.0,0
712,2024-04-01,5,9,119,1.0,A10,3,4,1,1,28.0,1
713,2024-04-01,6,9,119,1.0,A11,3,4,1,1,50.0,0
714,2024-04-01,7,9,119,1.0,A9,3,3,1,1,61.0,0
715,2024-04-01,8,9,119,1.0,A17,2,6,1,1,54.0,0
716,2024-04-01,9,9,119,1.0,A7,3,3,1,1,49.0,1
717,2024-04-01,10,9,119,1.0,A8,3,3,1,1,59.0,0
718,2024-04-01,1,9,120,1.0,A21,1,1,1,2,56.0,1
719,2024-04-01,2,9,120,1.0,A33,1,5,1,2,40.0,0
720,2024-04-01,3,9,120,1.0,A22,4,2,1,2,54.0,0
721,2024-04-01,4,9,120,2.0,B16,12,6,1,1,44.0,0
722,2024-04-01,5,9,120,2.0,B17,6,6,2,1,48.0,0
723,2024-04-01,6,9,120,2.0,B1,4,1,1,1,48.0,0
724,2024-04-01,7,9,120,2.0,B16,12,6,1,1,48.0,0
725,2024-04-01,1,29,121,1.0,A1,8,1,1,1,24.0,1
726,2024-04-01,2,29,121,1.0,A6,3,2,1,1,42.0,1
727,2024-04-01,3,29,121,1.0,A15,14,5,2,1,45.0,0
728,2024-04-01,4,29,121,2.0,B9,1,3,1,1,46.0,0
729,2024-04-01,5,29,121,3.0,C6,6,2,1,1,35.0,0
730,2024-04-01,6,29,121,3.0,C41,13,2,1,3,46.0,1
731,2024-04-01,7,29,121,2.0,B9,1,3,1,1,39.0,0
732,2024-04-01,8,29,121,1.0,A15,14,5,2,1,33.0,1
733,2024-04-01,1,29,122,1.0,A7,3,3,1,1,34.0,1
734,2024-04-01,2,29,122,1.0,A10,3,4,1,1,49.0,1
735,2024-04-01,3,29,122,4.0,P1,3,1,1,1,29.0,1
736,2024-04-01,1,29,123,3.0,C2,12,1,1,1,42.0,1
737,2024-04-01,2,29,123,4.0,P2,3,1,1,1,33.0,1
738,2024-04-01,3,29,123,4.0,P6,2,2,1,1,44.0,1
739,2024-04-01,4,29,123,4.0,P13,4,5,1,1,48.0,1
740,2024-04-01,5,29,123,4.0,P16,7,6,1,1,36.0,1
741,2024-04-01,6,29,123,4.0,P20,7,1,1,2,31.0,1
742,2024-04-01,7,29,123,4.0,,9,5,1,2,35.0,1
743,2024-04-01,8,29,123,3.0,C22,11,2,2,2,46.0,0
744,2024-04-01,1,29,124,4.0,P63,14,3,2,4,36.0,1
745,2024-04-01,2,29,124,4.0,P61,1,3,2,4,36.0,0
746,2024-04-01,3,29,124,1.0,A11,3,4,1,1,61.0,0
747,2024-04-01,4,29,124,1.0,A15,14,5,2,1,40.0,1
748,2024-04-01,5,29,124,1.0,A31,6,5,2,2,44.0,0
749,2024-04-01,6,29,124,2.0,B14,2,5,1,1,48.0,1
750,2024-04-01,7,29,124,3.0,C6,6,2,1,1,54.0,1
751,2024-04-01,1,29,125,1.0,A1,8,1,1,1,42.0,0
752,2024-04-01,2,29,125,1.0,A10,3,4,1,1,37.0,0
753,2024-04-01,3,29,125,1.0,A11,3,4,1,1,46.0,1
754,2024-04-01,4,29,125,1.0,A2,3,1,1,1,33.0,0
755,2024-04-01,5,29,125,1.0,A10,3,4,1,1,45.0,0
756,2024-04-01,6,29,125,1.0,A7,3,3,1,1,42.0,0
757,2024-04-01,7,29,125,1.0,A35,14,6,2,2,35.0,0
758,2024-04-01,8,29,125,1.0,A36,1,6,1,2,1991.0,0
759,2024-04-01,9,29,125,1.0,A37,2,1,1,3,58.0,0
760,2024-04-01,10,29,125,1.0,A38,6,1,1,3,47.0,0
761,2024-04-01,11,29,125,1.0,A39,4,1,1,3,61.0,0
762,2024-04-01,12,29,125,1.0,A40,4,2,2,3,33.0,1
763,2024-04-01,13,29,125,2.0,B10,2,4,1,1,58.0,1
764,2024-04-01,14,29,125,2.0,B11,2,4,1,1,41.0,0
765,2024-04-01,15,29,125,2.0,B12,2,4,1,1,41.0,1
766,2024-04-01,16,29,125,2.0,B13,12,5,2,1,63.0,0
767,2024-04-01,17,29,125,2.0,B14,2,5,1,1,60.0,0
768,2024-04-01,18,29,125,2.0,B17,6,6,2,1,30.0,0
769,2024-04-01,19,29,125,2.0,B1,4,1,1,1,50.0,0
770,2024-04-01,20,29,125,2.0,B15,9,5,1,1,35.0,0
771,2024-04-01,21,29,125,2.0,B19,13,1,1,2,36.0,0
772,2024-04-01,22,29,125,2.0,B20,8,1,1,2,35.0,1
773,2024-04-01,23,29,125,2.0,B21,12,1,1,2,46.0,0
774,2024-04-01,24,29,125,2.0,B22,2,2,1,2,58.0,1
775,2024-04-01,25,29,125,2.0,B24,11,2,1,2,54.0,1
